lead_organization,implementing_partner,sub_cluster,response_activity,quantity_planned,quantity_delivered,province,district,indicator,beneficiary_type,no_of_individual_targeted,total_no_of_individuals_reached,no_of_girls_reached,no_of_boys_reached,no_of_women_reached,no_of_men_reached,status,funding_source,intial_4w_recotd,admin3_limit_test,short_name,admin3_p_code,start,start_dow,start_month,start_year,end_year,last_updated_year,month
UNICEF,Welt Hunger Hilfe,Hygiene,4.1 - Dissemination of WASH related messages through mass media & community activities.,5,5,Manicaland,Chimanimani,# of people receiving sanitation and hygiene messages,General Population,4000,2096,456,424,630,586,Ongoing,UN-DECLARED,2,23,UNICEF-WHH,ZW110214,2019-03-25,2019-03-24,Mar,2019,2019,2019,2019-03-01
UNICEF,Welt Hunger Hilfe,Hygiene,4.1 - Dissemination of WASH related messages through mass media & community activities.,2,1,Manicaland,Chimanimani,# of people receiving sanitation and hygiene messages,IDP & General Population,1000,1906,414,386,573,533,Ongoing,UN-DECLARED,3,23,UNICEF-WHH,ZW110215,2019-03-25,2019-03-24,Mar,2019,2019,2019,2019-03-01
UNICEF,Welt Hunger Hilfe,Hygiene,Other Hygiene,1,1,Manicaland,Chimanimani,# of people reached with other WASH services,General Population,48,48,0,0,20,28,Completed,UN-DECLARED,4,23,UNICEF-WHH,ZW110212,2019-05-01,2019-04-28,May,2019,2019,2019,2019-05-01
UNICEF,Welt Hunger Hilfe,Hygiene,Other Hygiene,1,2,Manicaland,Chimanimani,# of people reached with other WASH services,General Population,98,98,0,0,0,0,Completed,UN-DECLARED,5,23,UNICEF-WHH,ZW110214,2019-05-01,2019-04-28,May,2019,2019,2019,2019-05-01
Welt Hunger Hilfe,Welt Hunger Hilfe,Hygiene,Other Hygiene,1,3,Manicaland,Chimanimani,# of people reached with other WASH services,General Population,100,100,0,0,0,0,Completed,UN-DECLARED,6,23,WHH,ZW110216,2019-05-01,2019-04-28,May,2019,2019,2019,2019-05-01
Welt Hunger Hilfe,Welt Hunger Hilfe,Hygiene,Other Hygiene,2,1,Manicaland,Chimanimani,# of people reached with other WASH services,IDP,15,9,0,0,0,0,Completed,UN-DECLARED,7,23,WHH,ZW110215,2019-05-01,2019-04-28,May,2019,2019,2019,2019-05-01
UNICEF,Welt Hunger Hilfe,Hygiene,4.4 - Installation of handwashing facilities,60,30,Manicaland,Chimanimani,Other,School Aged Children,1210,1210,544,638,17,11,Completed,UN-DECLARED,8,23,UNICEF-WHH,ZW110212,2019-05-01,2019-04-28,May,2019,2019,2019,2019-05-01
UNICEF,Welt Hunger Hilfe,Hygiene,4.4 - Installation of handwashing facilities,15,8,Manicaland,Chimanimani,Other,IDP,1000,288,90,73,57,58,Completed,UN-DECLARED,9,23,UNICEF-WHH,ZW110215,2019-05-01,2019-04-28,May,2019,2019,2019,2019-05-01
UNICEF,Welt Hunger Hilfe,Hygiene,4.4 - Installation of handwashing facilities,44.5,15,Manicaland,Chimanimani,Other,School Aged Children,5463,5463,2643,2644,74,102,Completed,UN-DECLARED,10,23,UNICEF-WHH,ZW110213,2019-05-01,2019-04-28,May,2019,2019,2019,2019-05-01
UNICEF,Welt Hunger Hilfe,Hygiene,4.4 - Installation of handwashing facilities,44.5,15,Manicaland,Chimanimani,Other,School Aged Children,1010,1010,420,579,5,65,Completed,UN-DECLARED,11,23,UNICEF-WHH,ZW110214,2019-05-01,2019-04-28,May,2019,2019,2019,2019-05-01
UNICEF,Welt Hunger Hilfe,Hygiene,4.4 - Installation of handwashing facilities,44.5,15,Manicaland,Chimanimani,Other,School Aged Children,2341,2341,1204,1137,57,58,Completed,UN-DECLARED,12,23,UNICEF-WHH,ZW110215,2019-05-01,2019-04-28,May,2019,2019,2019,2019-05-01
UNICEF,Welt Hunger Hilfe,Hygiene,4.4 - Installation of handwashing facilities,44.5,15,Manicaland,Chimanimani,Other,School Aged Children,4937,4937,2324,2448,78,87,Completed,UN-DECLARED,13,23,UNICEF-WHH,ZW110221,2019-05-01,2019-04-28,May,2019,2019,2019,2019-05-01
Welt Hunger Hilfe,Welt Hunger Hilfe,Water,2.1 - Restoration of centralized of water supply systems,1,1,Manicaland,Chimanimani,# of people with access to safe & sufficient quantity of water,School Aged Children,1468,1468,642,603,123,100,Completed,UN-DECLARED,14,23,WHH,ZW110213,2019-05-01,2019-04-28,May,2019,2019,2019,2019-05-01
UNICEF,Welt Hunger Hilfe,Water,2.3 - Distribution of household water treatment materials / products,9,9,Manicaland,Chimanimani,# of people with access to safe & sufficient quantity of water,School Aged Children,5463,5463,2643,2644,74,102,Completed,UN-DECLARED,36,23,UNICEF-WHH,ZW110213,2019-05-01,2019-04-28,May,2019,2019,2019,2019-05-01
UNICEF,Welt Hunger Hilfe,Water,2.3 - Distribution of household water treatment materials / products,2,2,Manicaland,Chimanimani,# of people with access to safe & sufficient quantity of water,School Aged Children,1010,1010,420,579,5,65,Completed,UN-DECLARED,37,23,UNICEF-WHH,ZW110214,2019-05-01,2019-04-28,May,2019,2019,2019,2019-05-01
UNICEF,Welt Hunger Hilfe,Water,2.3 - Distribution of household water treatment materials / products,3,3,Manicaland,Chimanimani,# of people with access to safe & sufficient quantity of water,School Aged Children,2341,2341,1204,1137,57,58,Completed,UN-DECLARED,38,23,UNICEF-WHH,ZW110215,2019-05-01,2019-04-28,May,2019,2019,2019,2019-05-01
UNICEF,Welt Hunger Hilfe,Water,2.3 - Distribution of household water treatment materials / products,7,7,Manicaland,Chimanimani,# of people with access to safe & sufficient quantity of water,School Aged Children,4937,4937,2324,2448,78,87,Completed,UN-DECLARED,39,23,UNICEF-WHH,ZW110221,2019-05-01,2019-04-28,May,2019,2019,2019,2019-05-01
UNICEF,Welt Hunger Hilfe,Water,2.3 - Distribution of household water treatment materials / products,2,2,Manicaland,Chimanimani,# of people with access to safe & sufficient quantity of water,School Aged Children,1210,1210,544,638,17,11,Completed,UN-DECLARED,40,23,UNICEF-WHH,ZW110212,2019-05-01,2019-04-28,May,2019,2019,2019,2019-05-01
UNICEF,Welt Hunger Hilfe,Hygiene,4.5 - Procurement and distribution of WASH Hygiene kits,1500,1130,Manicaland,Chimanimani,"# of people receiving Hygiene kits (family kit, female dignity kit)",IDP & General Population,6000,4520,1118,1110,1180,1112,Completed,UN-DECLARED,41,23,UNICEF-WHH,ZW110212,2019-05-01,2019-04-28,May,2019,2019,2019,2019-05-01
UNICEF,Welt Hunger Hilfe,Hygiene,4.5 - Procurement and distribution of WASH Hygiene kits,1000,845,Manicaland,Chimanimani,"# of people receiving Hygiene kits (family kit, female dignity kit)",IDP & General Population,4000,3330,838,828,883,831,Completed,UN-DECLARED,42,23,UNICEF-WHH,ZW110214,2019-05-01,2019-04-28,May,2019,2019,2019,2019-05-01
UNICEF,Welt Hunger Hilfe,Hygiene,4.5 - Procurement and distribution of WASH Hygiene kits,0,33,Manicaland,Chimanimani,"# of people receiving Hygiene kits (family kit, female dignity kit)",IDP & General Population,33,132,34,31,35,32,Completed,UN-DECLARED,43,23,UNICEF-WHH,ZW110215,2019-05-01,2019-04-28,May,2019,2019,2019,2019-05-01
UNICEF,Welt Hunger Hilfe,Hygiene,4.2 - Household level hygiene promotion activities,4500,3713,Manicaland,Chimanimani,# of people receiving sanitation and hygiene messages,General Population,4500,3713,937,1062,827,887,Completed,UN-DECLARED,44,23,UNICEF-WHH,ZW110212,2019-04-01,2019-03-31,Apr,2019,2019,2019,2019-04-01
UNICEF,Welt Hunger Hilfe,Hygiene,4.2 - Household level hygiene promotion activities,44.5,15,Manicaland,Chimanimani,# of people receiving sanitation and hygiene messages,General Population,1500,1356,305,344,325,382,Completed,UN-DECLARED,45,23,UNICEF-WHH,ZW110214,2019-04-01,2019-03-31,Apr,2019,2019,2019,2019-04-01
UNICEF,Welt Hunger Hilfe,Hygiene,4.2 - Household level hygiene promotion activities,72,72,Manicaland,Chimanimani,# of people receiving sanitation and hygiene messages,IDP,750,436,76,85,91,95,Completed,UN-DECLARED,46,23,UNICEF-WHH,ZW110215,2019-04-01,2019-03-31,Apr,2019,2019,2019,2019-04-01
UNICEF,Welt Hunger Hilfe,Water,2.1 - Restoration of centralized of water supply systems,1,1,Manicaland,Chimanimani,# of people with access to safe & sufficient quantity of water,School Aged Children,1000,850,361,379,56,54,Completed,UN-DECLARED,47,23,UNICEF-WHH,ZW110213,2019-05-01,2019-04-28,May,2019,2019,2019,2019-05-01
World Vision,World Vision,Water,2.3 - Distribution of household water treatment materials / products,44.5,15,Manicaland,Chimanimani,# of people with access to safe & sufficient quantity of water,General Population,10000,9085,76,68,5013,3989,Ongoing,DELTA BEVERAGES,235,23,WVI,ZW110217,2019-04-25,2019-04-21,Apr,2019,2019,2019,2019-04-01
World Vision,World Vision,Water,2.4 - Rehabilitation and disinfection of existing water points,44.5,15,Manicaland,Chimanimani,# of people with access to safe & sufficient quantity of water,General Population,10000,9280,76,68,4698,4582,Ongoing,DELTA BEVERAGES,236,23,WVI,ZW110217,2019-04-01,2019-03-31,Apr,2019,2019,2019,2019-04-01
World Vision,World Vision,Hygiene,4.1 - Dissemination of WASH related messages through mass media & community activities.,44.5,15,Manicaland,Chimanimani,# of people receiving sanitation and hygiene messages,General Population,10000,9085,76,68,5013,3989,Ongoing,DELTA BEVERAGES,237,23,WVI,ZW110217,2019-04-25,2019-04-21,Apr,2019,2019,2019,2019-04-01
World Vision,World Vision,Hygiene,4.3 - Procurement and distribution of WASH related NFIs,44.5,15,Manicaland,Chimanimani,# of people receiving WASH NFI kits,General Population,10000,9085,76,68,5013,4872,Ongoing,DELTA BEVERAGES,238,23,WVI,ZW110217,2019-04-25,2019-04-21,Apr,2019,2019,2019,2019-04-01
DDF,ZAKA RDC,Hygiene,4.3 - Procurement and distribution of WASH related NFIs,44.5,15,Masvingo,Zaka,# of people receiving WASH NFI kits,General Population,750,436,76,68,57,58,Ongoing,UN-DECLARED,25,34,DDF-ZAKA,ZW180719,2019-03-22,2019-03-17,Mar,2019,2019,2019,2019-03-01
DDF,ZAKA RDC,Hygiene,4.2 - Household level hygiene promotion activities,44.5,15,Masvingo,Zaka,# of people receiving sanitation and hygiene messages,General Population,750,436,76,68,57,58,Ongoing,UN-DECLARED,26,34,DDF-ZAKA,ZW180719,2019-03-22,2019-03-17,Mar,2019,2019,2019,2019-03-01
DDF,ZAKA RDC,Water,2.2 - Emergency water supply/trucking to accommodation centres / transit camps,44.5,15,Masvingo,Zaka,# of people with access to safe & sufficient quantity of water,General Population,750,436,76,68,57,58,Ongoing,UN-DECLARED,27,34,DDF-ZAKA,ZW180719,2019-03-22,2019-03-17,Mar,2019,2019,2019,2019-03-01
DDF,ZAKA RDC,Water,2.2 - Emergency water supply/trucking to accommodation centres / transit camps,44.5,15,Masvingo,Zaka,# of people with access to safe & sufficient quantity of water,General Population,750,436,76,68,57,58,Ongoing,UN-DECLARED,29,34,DDF-ZAKA,ZW180727,2019-03-22,2019-03-17,Mar,2019,2019,2019,2019-03-01
Zimbabwe Red Cross Society,Zimbabwe Red Cross Society,Hygiene,4.3 - Procurement and distribution of WASH related NFIs,44.5,15,Manicaland,Chimanimani,# of people receiving WASH NFI kits,General Population,875,525,76,68,57,58,Ongoing,ZIMBABWE RED CROSS SOCIETY,249,23,ZRCS,ZW110214,2019-03-20,2019-03-17,Mar,2019,2019,2019,2019-03-01
Zimbabwe Red Cross Society,Zimbabwe Red Cross Society,Hygiene,4.3 - Procurement and distribution of WASH related NFIs,44.5,15,Manicaland,Chimanimani,# of people receiving WASH NFI kits,General Population,875,525,76,68,57,58,Ongoing,ZIMBABWE RED CROSS SOCIETY,250,23,ZRCS,ZW110208,2019-03-20,2019-03-17,Mar,2019,2019,2019,2019-03-01
Zimbabwe Red Cross Society,Zimbabwe Red Cross Society,Hygiene,4.3 - Procurement and distribution of WASH related NFIs,44.5,15,Manicaland,Chimanimani,# of people receiving WASH NFI kits,General Population,875,525,76,68,57,58,Ongoing,ZIMBABWE RED CROSS SOCIETY,68,23,ZRCS,ZW110203,2019-03-20,2019-03-17,Mar,2019,2019,2019,2019-03-01
Zimbabwe Red Cross Society,Zimbabwe Red Cross Society,Hygiene,4.3 - Procurement and distribution of WASH related NFIs,44.5,15,Manicaland,Chimanimani,# of people receiving WASH NFI kits,General Population,875,525,76,68,57,58,Ongoing,ZIMBABWE RED CROSS SOCIETY,69,23,ZRCS,ZW110204,2019-03-20,2019-03-17,Mar,2019,2019,2019,2019-03-01
Zimbabwe Red Cross Society,Zimbabwe Red Cross Society,Hygiene,4.3 - Procurement and distribution of WASH related NFIs,44.5,15,Manicaland,Chipinge,# of people receiving WASH NFI kits,General Population,1000,420,76,68,57,58,Ongoing,"ZIMBABWE RED CROSS SOCIETY, IFRC",245,30,ZRCS,ZW110314,2019-03-19,2019-03-17,Mar,2019,2019,2019,2019-03-01
Zimbabwe Red Cross Society,Zimbabwe Red Cross Society,Hygiene,4.3 - Procurement and distribution of WASH related NFIs,44.5,15,Manicaland,Chipinge,# of people receiving WASH NFI kits,General Population,1000,420,76,68,57,58,Ongoing,"ZIMBABWE RED CROSS SOCIETY, IFRC",246,30,ZRCS,ZW110309,2019-03-19,2019-03-17,Mar,2019,2019,2019,2019-03-01
Zimbabwe Red Cross Society,Zimbabwe Red Cross Society,Hygiene,4.3 - Procurement and distribution of WASH related NFIs,44.5,15,Manicaland,Chipinge,# of people receiving WASH NFI kits,General Population,1000,420,76,68,57,58,Ongoing,"ZIMBABWE RED CROSS SOCIETY, IFRC",247,30,ZRCS,ZW110305,2019-03-19,2019-03-17,Mar,2019,2019,2019,2019-03-01
